"tweet_id","text","is_myth","myth_score","is_myth_supports","myth_supports_score"
"1290810865546137600","STAY 6 FT APART!
STOP THE SPREAD
FLATTEN CURVE
WEAR CLOTHES THAT REMIND PEOPLE 

<em>URL01 Removed</em>

#stay6ftapart #SocialDistance #covid19 #coronavirus #FlattenTheCurve #pandemiclife #Quaratine #QuaratineLife #StayHome #Virus #covid #COVID__19 #PPE #WearMask #masks #coronas <em>URL02 Removed</em>","no","1.0","no","1.0"
"1270502240411955205","9 more cases in Ireland today...

How great would this be? 

But it also absolutely means CONTINUING to follow the rules: washing your hands, wearing a mask in public and social distancing.

#COVID__19 #Ireland #covid

<em>URL01 Removed</em>","no","1.0","no","1.0"
"1252127508180295680","Praying for this virus to stop.#2019nCoV #pray4theFrontliners <em>URL01 Removed</em> <em>URL02 Removed</em>","no","1.0","no","1.0"
"1251016678617616384","@USER01 Only ? 
Thought Figures would be much higher 
#Wuhan","no","1.0","no","1.0"
"1252266088928141314","I really wish there was a one shot, showcasing how Sheldon would react during this covid-19 pandemic @USER01 #SheldonCooper #2019nCoV <em>URL01 Removed</em>","no","1.0","no","1.0"
"1256781051193626625","@USER01 @USER02 @USER03 @USER04 And many epidemiologists disagree with the complete isolation of healthy individuals. None of us have developed herd immunity. #LiveFreeOrDie #COVIDー19 #WuhanCoronaVirus #CCPVirus @USER05 @USER06","no","1.0","no","1.0"
"1262535404349272064","Happy to be home and relaxing after a hard day at work. Please, please, please: be kind to essential workers. We don't like having to work during a pandemic. It's even less pleasant when you scream at us. :frowning_face:

<em>URL01 Removed</em>

#EssentialWorkers #COVID19 #selfie #tired <em>URL02 Removed</em>","no","1.0","no","1.0"
"1290805500477452288","With that said, these factors are why measuring mortality in terms of deaths per case—a measure of how well we’re treating cases and how dangerous #COVID truly is—makes more sense than deaths per capita, which tracks with the degree to which the #coronavirus has spread. (3/3)","no","1.0","no","1.0"
"1256981704662802433","@USER01 A Chicago resident is more likely to be killed by gunfire than by the #WuhanCoronavirus.  You need to stop the violent crime that plagues the city streets.  You need to clean up the poverty, not make more of it by trying to impose house-arrest on anyone without a permission slip.","no","1.0","no","1.0"
"1262535692778737666","@USER01 @USER02 @USER03 So, the medical licensing bureau has found a cure?  What IS the preferred treatment for #COVID19 in #Michigan?","no","1.0","no","1.0"
"1252345675351646210","Confirmed cases: 778,176
Citizens dead: 41,575
#CoronaUpdates #2019nCoV #COVID19Update #TrumpGenocide #TrumpPressConference #TrumpIsA_DANGER_ToAmerica #TrumpIsAMurderer #StayHome #AirPollution #5G #MAGA2020 #MAGAts #MagaCult #OilPrices #USA","no","1.0","no","1.0"
"1290810486691368960","#HRTech vendors talk of helping employees return to work, but employees aren't sure it's safe to leave the house. #HR #COVID-19 <em>URL01 Removed</em>","no","1.0","no","1.0"
"1257907112572669952","#IndiaFightsCorona:

Discrimination against healthcare service personnel is punishable by law. Stop violence against them. Together we will fight #COVID19. 

#CoronaOutbreak #SwasthaBharat  #HealthForAll #Lockdown3 
@USER01 @USER02 <em>URL01 Removed</em>","no","1.0","no","1.0"
"1279266845875412992","@USER01 With due respect,  I suggest your government to study how #Wuhan was open fully.

This is uncalled for and is getting too much.

People must survive..","no","1.0","no","1.0"
"1279438745218027521","@USER01 Please add the tag line, ""Come and be guinea pigs for our new virus, take it from #wuhan for free and spread throughout the world"" hail #ccp, hail #Xitler, hail #chinavirus ...err","no","1.0","no","1.0"
"1256880374594052096","#WuhanCoronavirus pandemic doesn't stop French doctor, 98, from practicing, helping patients

<em>URL01 Removed</em>","no","1.0","no","1.0"
"1290801193736908805","Low Vitamin D linked to #COVID-19 risks. <em>URL01 Removed</em> #immunologies #antibodies <em>URL02 Removed</em>","no","1.0","no","1.0"
