"tweet_id","text","is_myth","myth_score","is_myth_supports","myth_supports_score"
"1282553365205942272","I #drink #beer and #hunt things that what i do #tshirt  #design 
contact : das.shanto@USER01
view more work: <em>URL01 Removed</em>
.
.
.
#mondaythoughts #CheckChangeGo #NEOWISE #JewishPrivilege #90DayFiance #Covid_19 #JewishPrivilege #hunting #tshirtdesign #tshirts #deer <em>URL02 Removed</em>","no","1.0","no","1.0"
"1287749516637110273","And just like that, Senator Sakaja he caused you that drink for those who drink. 
Your actions have consequences, be careful out there. 
#COVID19","no","0.6666666666666666","no","1.0"
"1253688517030526981","A fringe movement that claims bleach is a miracle cure is jubilant after Trump floated injecting disinfectant as a treatment for #COVID-19 <em>URL01 Removed</em> via @USER01","yes","1.0","no","1.0"
"1260097145237057537","@USER01 I Better Die Drinking The #MadasgascarCure Than
Drink Any Concoction From The @USER02 Concerning The 
#COVID19","no","0.6666666666666666","no","1.0"
"1249690360105877506","@USER01 Drinking bolly with his bit I suppose, #ButcherBoris #ToryLies #COVID19","no","1.0","no","1.0"
"1253951654061379584","Trump 1: “I think hydroxychloroquine is the cure to #Covid_19 !”

Trump 2: “What about just drinking disinfectant or bleach? Light? Isn’t that a great idea?!”

#lockdown #Covid_19 #TrumpPressBriefing #TrumpDisinfectant <em>URL01 Removed</em>","yes","1.0","no","0.6666666666666666"
"1253665435926646784","To all you #maga2020 people! We have our differences, but we do care about you. SO PLEASE don't drink the bleach! 

#trump #coronavirus #covid19 #DONTdrinkBLEACH <em>URL01 Removed</em>","yes","1.0","no","1.0"
"1253700030319468546","Can fox news please do I story saying that nobody that did the tide pod challenge has gotten #Covid_19? I wanna see what Trump publicly back the tide pod challenge <em>URL01 Removed</em>","no","0.6666666666666666","no","1.0"
"1263500872174063621","@USER01 @USER02 He also suggested drinking bleach can cure #Covid_19","yes","1.0","unsure","1.0"
"1276691107410259968","Is it a #Coronavirius #COVID19 symptom if you keep drinking but can't get drunk?","no","1.0","no","1.0"
"1256256133817421825","#AmericaStrong fly overs have #cured #Covid_19! Fuck yeah! Amazing. Don’t forget to drink your daily prescribed amount of bleach. #TheMoreYouKnow","yes","1.0","unsure","0.3333333333333333"
"1253572906606608384","It's frighteningly believable that some Americans will be drinking #bleach as a #coronavirus cure because of Trump and his moronic nonsense
#COVID19

<em>URL01 Removed</em>","yes","1.0","no","1.0"
"1257892015787970561","Drinking white claws by myself just isn’t the same. #COVID19 #wisconsin #QuarantineLife","no","1.0","no","1.0"
"1253686286608674820","@USER01 @USER02 Exactly,  everyone knows the disinfectant he was talking about injecting was bleach. But why inject when you can just drink?! #MAGA drink bleach and fight #Covid_19","yes","1.0","yes","1.0"
"1287446663762771968","Drinking #carbonated beverages is like drinking a glass :tumbler_glass: of #coronavirus - #soda evil :supervillain::medium_light_skin_tone:‍:female_sign: af","no","1.0","no","1.0"
"1292114965122428929","Trump Facebook, Twitter COVID-19 posts removed for misinformation #CoronavirusOutbreak #covid19 <em>URL01 Removed</em>","no","1.0","no","1.0"
"1253698119755337729","@USER01 This is where we’re at with Trump.  Don’t drink bleach. :face_with_rolling_eyes: #COVID","yes","1.0","no","1.0"
"1247992899754745856","Did you know drinking alcohol does not protect you against #COVID-19? Frequent alcohol consumption or binge drinking can be dangerous and increase your risk of health problems. #NHPubHealth #Coronavirus <em>URL01 Removed</em>","no","1.0","no","1.0"
"1253696948957253632","My president's cure for COVID-19.  Drink disinfectant!
@USER01
@USER02 @USER03 @USER04 @USER05 @USER06 #COVIDIOTS #Covid_19 #CoronaOutbreak #COVID <em>URL01 Removed</em>","yes","1.0","no","0.6666666666666666"
"1253719622311952389","@USER01 @USER02 @USER03 @USER04 @USER05 Instead of ""drinking the Kool-Aid"" we'll just say, ""Oh there goes Senator Young drinking the bleach again."" #winning #MAGAts #COVIDIOTS #Covid_19 #coronavirus","yes","1.0","no","1.0"
"1272776975250149376","@USER01 @USER02 Better to be weird for a year drinking beer than to be sick or dead...?
#coronavirus","no","1.0","no","1.0"
"1257919055811325952","Drinking bleach to cure C19... I'm cured but I'm also dead... #covid_19 #COVIDIOT #DontDrinkBleach <em>URL01 Removed</em>","yes","1.0","no","1.0"
"1249380020528861184","Watch ""An international pandemic"" on YouTube <em>URL01 Removed</em> 

OMG some misinformed people are drinking bleach or bleach &amp; alcohol in Iran!  #COVID-19 #coronavirus #pandemic","yes","1.0","no","1.0"
"1275936179951751170","Qanon and Trump are spreading a virus that's much more deadlier than #Covid_19 and that is STUPIDITY.

#OpFuhQ

#TrumpKillsUS #Trump #TrumpVirus #FuckQ #COVIDIOTS <em>URL01 Removed</em>","no","1.0","no","1.0"
"1255229168683560962","Coronavirus: 700 dead in Iran after drinking toxic methanol alcohol to ‘cure Covid-19’ <em>URL01 Removed</em> #misinformation #covid #fakenews","yes","0.6666666666666666","no","1.0"
"1259887698610978820","AND - they had no injectable bleach, “you know, like our president said to use against #COVID19,” I said in response to the WHAAAAAAT????","no","0.6666666666666666","no","0.6666666666666666"
"1278186195487543296","Do you ever drink sparkling water and think: ""huh, might as well be drinking hydrogen peroxide because this is for sure disinfecting my throat??""

#sparklingwater #hydrogenperoxide #funwater #disinfectant #COVID19 #carbonatedwater","yes","0.6666666666666666","no","0.6666666666666666"
"1253826208892178432","Apparently, people are trying to consume @USER01 now to either prevent or cure #Covid_19 what the actual hell? This is like people eating tide pods! People shouldn’t have to be told “hey don’t drink disinfect! It’s bad for you!” :woman_facepalming_light_skin_tone: no common sense here! <em>URL01 Removed</em>","yes","1.0","no","1.0"
"1297577245398138882","How does one drink a cocktail with a mask on? #drink #mask #coronavirus #iamtanner <em>URL01 Removed</em>","no","1.0","no","1.0"
"1253706415312642048","""Drinking the Kool-Aid"" refers to the Jonestown massacre.
This is going to become “Drinking the Lysol” or “Drank the Lysol” referring to #maga #trump @USER01 supporters #COVIDIOTS #disinfectant #Covid_19 #Coronavirus #TrumpPressBriefing #InjectDisinfectant #COVID19","yes","1.0","no","1.0"
"1292201054977884165","Just here drinking my Ronas. #COVID19 #whitmersucks#saturdaynightchillin <em>URL01 Removed</em>","no","1.0","no","1.0"
"1254648571338653696","@USER01 Sir is drinking #Gomutra and eating #Gobar prevent and cure  #Covid_19  as suggested by chief of #UttarPradesh #HinduMahasabha","no","1.0","no","1.0"
"1277321218316578816","If you don't drink but want to join the fun of a drinking game, commit to drinking every time Trump or Pence says ""mask"".

#COVIDIOTS
#Covid_19","no","1.0","no","1.0"
"1279264714585849856","<em>URL01 Removed</em>
Can we invent a drink called The Irony and have it taste like a landslide for Biden?? #Borderwall #COVID19 #FailedLeadership","no","1.0","no","1.0"
"1254802681736114179","In this article, we are going to examine some dental Facebook post ideas that dentists could use during the #CoronavirusOubreak: <em>URL01 Removed</em> #dentistry #dental #dentists #socialmedia #facebook #ideas #digitalmarketing #covid19 #corona <em>URL02 Removed</em>","no","1.0","no","1.0"
"1255599294008057856","Iran: Over 700 dead after drinking alcohol to cure COVID-19 #Iran #COVIDー19 #coronavirus #CoronaVirusUpdate #alcohol #CoronavirusOutbreak 

<em>URL01 Removed</em>","no","0.6666666666666666","no","1.0"
"1253448884912865281","@USER01 People are going to drink bleach and rubbing alcohol now. :face_with_open_mouth: JFC #CoronaVirusUpdate","yes","1.0","no","1.0"
"1281185047156908043","Weird Forking Drinking and Eating Masks Out There For The CoronaVirus Pandemic <em>URL01 Removed</em> via @USER01 #food #foodie #foodies #Drinking #coronavirus #pandemic","no","1.0","no","1.0"
