"tweet_id","text","is_myth","myth_score","is_myth_supports","myth_supports_score"
"1253833345160617984","In your name @USER01 we are drinking! :grinning_face_with_sweat:
#Covid_19 <em>URL01 Removed</em>","no","1.0","no","1.0"
"1254133010431172609","Don't inject your #coronavirus cure... Have it in style! The latest #quarantini: Sex on the Bleach. #sexonthebleach 

Don't actually drink this. <em>URL01 Removed</em>","yes","1.0","no","1.0"
"1256620051207159809","#coronavirus cure","no","1.0","no","1.0"
"1295538426733834246","@USER01 IMO #Trump lost that debate the moment he suggested drinking #Bleach as a #COVID cure...","yes","1.0","no","1.0"
"1266133274486808577","Guaranteed Ulcer Herbal Cure. :hundred_points::hundred_points::hundred_points: Call or WhatsApp us to place your order :OK_hand:. +2348032648192. 

With our Ulcer Herbal Cure, permanent cure is guaranteed for all types of stomach ulcers! #TheMATTER #GeorgeFloyd #footballisback #lockdownextension #coronavirus <em>URL01 Removed</em>","no","1.0","no","1.0"
"1267001495599415297","@USER01 I'm so excited to hear about the cure you discovered for #coronavirus . I heard drinking bleach fights this terrible disease. How many glasses of bleach should I be drinking everyday?","yes","1.0","yes","1.0"
"1253825580149231617","I think #Trump's idea of drinking disinfectant to cure #coronavirus  is Fabuloso!","yes","1.0","yes","1.0"
"1265671643139059712","#Dido will cure #coronavirus <em>URL01 Removed</em>","no","1.0","no","1.0"
"1261711874938171393","@USER01 Binge drinking while sailing to Nanaimo. :crying_face:#COVID19","no","1.0","no","1.0"
"1252079055840501761","@USER01 @USER02 #Covid_19 is an act of nature which is created by God. We suffer from the pandemic because of our attachments to breathing, eating food, drinking water, sleeping indoors ...
In the end, what will matter when all else is done will be our relationship with God.","no","1.0","no","1.0"
"1276595413546487814","Maybe this is the cure for Covid19 to come out of Israel!
<em>URL01 Removed</em>

#Covid19 #Breakthrough #WWG1WGA #WWG1WGAWW #QAnon","no","1.0","no","1.0"
"1278294006359703556","Patanjali can sell #Coronil but not as 'cure' to #coronavirus

<em>URL01 Removed</em> <em>URL02 Removed</em>","no","0.6666666666666666","no","1.0"
"1250469193776074754","@USER01 Henny is the cure for Rona. #Coronavirus #YDSB","no","0.6666666666666666","no","0.6666666666666666"
"1262875229883424768","@USER01 It has been said 'a cure for the coronavirus'. Ones can not cure a virus. We can cure #covidosis (an illness caused by #coronavirus) | @USER02","no","1.0","no","1.0"
"1262138440126050305","There is no cure 
There is no cure 
There is no cure 
There is no cure 

...
You get it yet?

.#COVID19 has NO FUCKING CURE","no","1.0","no","1.0"
"1250871883622473735","@USER01 TDS will be harder to cure than the #coronavirus","no","1.0","no","1.0"
